;PROCED;LATITUD;LONGITUD;REGION;PUERTO;ANO_REG;MES_REG;DIA_REG;FUNCION;EMBARC;CAPTURA_1;UNIDAD_1;CAPTURA_2;UNIDAD_2;DESTINO;ANO_ZAR;MES_ZAR;DIA_ZAR;HOR_ZAR;ANO_ARR;MES_ARR;DIA_ARR;HOR_ARR;PROF;HOR_BUC;ESFUERZO;CPUE;N_BUZOS;POLIGONO
2380;8612;-42.116667;-72.616667;10;938;2019;7;18;E;609895;511;3;511;3;1;2019;7;18;900;2019;7;18;1800;10;400;8;63.9;2;5
2381;8612;-42.116667;-72.616667;10;938;2019;7;15;E;609895;697;3;697;3;1;2019;7;15;830;2019;7;15;1728;10;400;8;87.1;2;5
2382;8612;-42.116667;-72.616667;10;938;2019;7;22;E;619813;305;3;305;3;1;2019;7;22;800;2019;7;22;1651;10;400;4;76.3;1;5
2383;8612;-42.116667;-72.616667;10;938;2019;7;23;E;619813;321;3;321;3;1;2019;7;23;830;2019;7;23;1725;10;400;4;80.3;1;5
2384;8612;-42.116667;-72.616667;10;938;2019;7;15;E;619254;725;3;725;3;1;2019;7;15;800;2019;7;15;1733;12;400;8;90.6;2;5
2385;8612;-42.116667;-72.616667;10;938;2019;7;15;E;619813;386;3;386;3;1;2019;7;15;800;2019;7;15;1755;10;500;5;77.2;1;5
2386;8612;-42.116667;-72.616667;10;938;2019;7;18;E;619813;210;3;210;3;1;2019;7;18;800;2019;7;18;1630;10;400;4;52.5;1;5
2387;8612;-42.116667;-72.616667;10;938;2019;7;24;E;619814;751;3;751;3;1;2019;7;24;800;2019;7;24;1800;10;500;10;75.1;2;5
2388;8615;-41.684167;-73.133333;10;938;2019;6;20;E;615596;625;3;625;3;1;2019;6;20;830;2019;6;20;1810;10;500;10;62.5;2;1
2389;8615;-41.684167;-73.133333;10;938;2019;6;13;E;616686;733;3;733;3;1;2019;6;13;830;2019;6;13;1530;10;500;10;73.3;2;1
2390;8615;-41.684167;-73.133333;10;938;2019;6;25;E;616686;609;3;609;3;1;2019;6;25;800;2019;6;25;1630;10;500;10;60.9;2;1
2391;8615;-41.684167;-73.133333;10;938;2019;5;16;E;615596;290;3;290;3;1;2019;5;16;930;2019;5;16;1700;9;200;4;72.5;2;1
2392;8618;-41.789722;-73.102222;10;938;2019;5;9;E;614530;1901;3;1901;3;1;2019;5;8;700;2019;5;9;1703;10;1000;20;95.1;2;1
2393;8620;-41.801112;-73.117778;10;938;2019;6;6;E;614530;431;3;431;3;1;2019;6;6;800;2019;6;6;1710;10;500;5;86.2;1;1
2394;8702;-41.567222;-72.965833;10;938;2019;6;13;E;621930;761;3;761;3;1;2019;6;13;830;2019;6;13;1750;10;500;10;76.1;2;1
2395;8702;-41.567222;-72.965833;10;938;2019;5;22;E;614530;1230;3;1230;3;1;2019;5;20;900;2019;5;22;1640;10;1200;24;51.3;2;1
2396;8702;-41.567222;-72.965833;10;938;2019;5;8;E;619267;654;3;654;3;1;2019;5;8;900;2019;5;8;1800;7;500;5;130.8;1;1
2397;8753;-43.809722;-73.986667;10;958;2019;5;9;E;621416;2438;3;2438;3;1;2019;5;8;800;2019;5;9;1445;3;1000;10;243.8;1;7
2398;8757;-43.1125;-73.545833;10;958;2019;7;12;E;615813;400;3;400;3;1;2019;7;12;930;2019;7;12;1436;12;130;3;133.3;2;6
2399;8757;-43.1125;-73.545833;10;958;2019;5;31;E;615813;280;3;280;3;1;2019;5;31;900;2019;5;31;1536;12;130;3;93.3;2;6
2400;8757;-43.1125;-73.545833;10;958;2019;6;18;E;615813;410;3;410;3;1;2019;6;18;830;2019;6;18;1530;6;400;4;102.5;1;6
2401;8757;-43.1125;-73.545833;10;958;2019;7;17;E;621763;800;3;800;3;1;2019;7;17;830;2019;7;17;1215;15;200;6;133.3;3;6
2402;8757;-43.1125;-73.545833;10;958;2019;4;30;E;615813;680;3;680;3;1;2019;4;30;901;2019;4;30;1432;15;215;7;100.7;3;6
2403;8757;-43.1125;-73.545833;10;958;2019;7;15;E;615813;420;3;420;3;1;2019;7;15;915;2019;7;15;1520;12;200;6;70;3;6
2404;8757;-43.1125;-73.545833;10;958;2019;7;8;E;621763;700;3;700;3;1;2019;7;8;900;2019;7;8;1510;10;400;8;87.5;2;6
2405;8757;-43.1125;-73.545833;10;958;2019;7;17;E;615813;400;3;400;3;1;2019;7;17;900;2019;7;17;1230;8;100;2;200;2;6
2406;8757;-43.1125;-73.545833;10;958;2019;5;18;E;615813;485;3;485;3;1;2019;5;18;838;2019;5;18;1425;12;245;8;58.8;3;6
2407;8757;-43.1125;-73.545833;10;958;2019;7;2;E;622109;40;3;40;3;1;2019;7;2;900;2019;7;2;1711;6;100;1;40;1;6
2408;8760;-42.541667;-73.633333;10;950;2019;7;5;E;614954;310;3;310;3;1;2019;7;5;850;2019;7;5;1730;16;330;4;88.6;1;4
2409;8760;-42.541667;-73.633333;10;950;2019;5;28;E;617533;200;3;200;3;1;2019;5;27;700;2019;5;28;1637;12;800;16;12.5;2;4
2410;8760;-42.541667;-73.633333;10;950;2019;4;29;E;617305;314;3;314;3;1;2019;4;29;910;2019;4;29;1742;8;400;4;78.5;1;4
2411;8760;-42.541667;-73.633333;10;950;2019;5;9;E;621657;210;3;210;3;1;2019;5;9;900;2019;5;9;1640;14;330;4;60;1;4
2412;8760;-42.541667;-73.633333;10;950;2019;5;28;E;619375;936;3;936;3;1;2019;5;27;900;2019;5;28;1545;18;600;6;156;1;4
2413;8760;-42.541667;-73.633333;10;950;2019;7;25;E;618602;1432;3;1432;3;1;2019;7;23;1030;2019;7;25;1730;14;1100;22;65.1;2;4
2414;8760;-42.541667;-73.633333;10;950;2019;4;30;E;617227;100;3;100;3;1;2019;4;29;1000;2019;4;30;1630;16;700;14;7.1;2;4
2415;8760;-42.541667;-73.633333;10;950;2019;7;4;E;621649;1120;3;1120;3;1;2019;7;3;910;2019;7;4;1630;18;730;15;74.7;2;4
2416;8760;-42.541667;-73.633333;10;950;2019;4;30;E;619368;152;3;152;3;1;2019;4;29;900;2019;4;30;1728;18;700;14;10.9;2;4
2417;8760;-42.541667;-73.633333;10;950;2019;4;30;E;615500;1600;3;1600;3;1;2019;4;29;830;2019;4;30;1820;18;830;17;94.1;2;4
2418;8760;-42.541667;-73.633333;10;950;2019;4;26;E;615500;1457;3;1457;3;1;2019;4;25;900;2019;4;26;1834;16;730;15;97.1;2;4
2419;8760;-42.541667;-73.633333;10;950;2019;7;24;E;614954;541;3;541;3;1;2019;7;24;1000;2019;7;24;1905;12;400;8;67.6;2;4
2420;8760;-42.541667;-73.633333;10;950;2019;5;15;E;617305;189;3;189;3;1;2019;5;15;900;2019;5;15;1726;7;500;5;37.8;1;4
2421;8760;-42.541667;-73.633333;10;950;2019;7;22;E;615500;666;3;666;3;1;2019;7;22;830;2019;7;22;1734;16;430;9;74;2;4
2422;8760;-42.541667;-73.633333;10;950;2019;7;12;E;617533;1145;3;1145;3;1;2019;7;10;900;2019;7;12;1610;18;1200;24;47.7;2;4
2423;8760;-42.541667;-73.633333;10;950;2019;7;12;E;615500;614;3;614;3;1;2019;7;11;800;2019;7;12;1700;14;800;8;76.8;1;4
2424;8761;-43.186945;-73.643333;10;958;2019;5;7;E;615813;400;3;400;3;1;2019;5;7;830;2019;5;7;1539;12;400;8;50;2;6
2425;8761;-43.186945;-73.643333;10;958;2019;3;21;E;620777;46;6;644;3;2;2019;3;20;900;2019;3;21;1625;23;200;4;161;2;6
2426;8761;-43.186945;-73.643333;10;958;2019;6;27;E;615813;650;3;650;3;1;2019;6;27;845;2019;6;27;1316;20;347;8;85.9;2;6
2427;8765;-42.966667;-73.133333;10;953;2019;6;10;E;616268;968;3;968;3;1;2019;6;10;600;2019;6;10;1614;7;400;12;80.7;3;5
2428;8765;-42.966667;-73.133333;10;953;2019;4;10;E;616268;1054;3;1054;3;1;2019;4;10;630;2019;4;10;1810;10;400;12;87.8;3;5
2429;8765;-42.966667;-73.133333;10;953;2019;7;3;E;621733;473;3;473;3;1;2019;7;3;600;2019;7;3;1730;10;500;5;94.6;1;5
2430;8765;-42.966667;-73.133333;10;953;2019;5;13;E;619385;575;3;575;3;1;2019;5;13;630;2019;5;13;1710;8;400;8;71.9;2;5
2431;8765;-42.966667;-73.133333;10;953;2019;4;11;E;619471;750;3;750;3;1;2019;4;11;800;2019;4;11;1655;8;300;6;125;2;5
2432;8765;-42.966667;-73.133333;10;953;2019;5;3;E;616268;1400;3;1400;3;1;2019;5;3;630;2019;5;3;1538;10;400;12;116.7;3;5
2433;8765;-42.966667;-73.133333;10;953;2019;7;26;E;616268;1888;3;1888;3;1;2019;7;26;600;2019;7;26;1625;12;600;18;104.9;3;5
2434;8765;-42.966667;-73.133333;10;953;2019;4;5;E;616268;860;3;860;3;1;2019;4;5;700;2019;4;5;1740;10;500;15;57.3;3;5
2435;8765;-42.966667;-73.133333;10;953;2019;7;24;E;616268;1449;3;1449;3;1;2019;7;24;600;2019;7;24;1539;12;400;12;120.8;3;5
2436;8765;-42.966667;-73.133333;10;953;2019;7;23;E;617248;704;3;704;3;1;2019;7;23;600;2019;7;23;1624;10;500;10;70.4;2;5
2437;8765;-42.966667;-73.133333;10;953;2019;7;22;E;616268;391;3;391;3;1;2019;7;22;600;2019;7;22;1300;12;200;6;65.2;3;5
2438;8765;-42.966667;-73.133333;10;953;2019;4;29;E;619471;1210;3;1210;3;1;2019;4;29;600;2019;4;29;1830;12;600;18;67.2;3;5
2439;8765;-42.966667;-73.133333;10;953;2019;6;11;E;616268;1414;3;1414;3;1;2019;6;11;630;2019;6;11;1730;15;500;15;94.3;3;5
2440;8765;-42.966667;-73.133333;10;953;2019;4;22;E;616268;1699;3;1699;3;1;2019;4;22;630;2019;4;22;1800;10;400;12;141.6;3;5
2441;8765;-42.966667;-73.133333;10;953;2019;4;17;E;616268;1200;3;1200;3;1;2019;4;17;600;2019;4;17;1509;12;600;18;66.7;3;5
2442;8765;-42.966667;-73.133333;10;953;2019;4;25;E;616268;1711;3;1711;3;1;2019;4;25;600;2019;4;25;1540;12;400;12;142.6;3;5
2443;8765;-42.966667;-73.133333;10;953;2019;4;17;E;619471;840;3;840;3;1;2019;4;17;700;2019;4;17;1700;8;400;8;105;2;5
2444;8765;-42.966667;-73.133333;10;953;2019;6;11;E;617248;624;3;624;3;1;2019;6;11;600;2019;6;11;1800;12;400;8;78;2;5
2445;8765;-42.966667;-73.133333;10;953;2019;7;24;E;621733;484;3;484;3;1;2019;7;24;600;2019;7;24;1501;5;200;2;242;1;5
2446;8765;-42.966667;-73.133333;10;953;2019;4;15;E;617248;800;3;800;3;1;2019;4;15;630;2019;4;15;1710;12;400;8;100;2;5
2447;8765;-42.966667;-73.133333;10;953;2019;7;23;E;616268;1337;3;1337;3;1;2019;7;23;600;2019;7;23;1430;12;300;9;148.6;3;5
2448;8765;-42.966667;-73.133333;10;953;2019;7;26;E;619451;1200;3;1200;3;1;2019;7;26;600;2019;7;26;1720;12;500;15;80;3;5
2449;8765;-42.966667;-73.133333;10;953;2019;7;22;E;617248;250;3;250;3;1;2019;7;22;600;2019;7;22;1600;8;300;6;41.7;2;5
2450;8765;-42.966667;-73.133333;10;953;2019;4;29;E;616268;1116;3;1116;3;1;2019;4;29;600;2019;4;29;1512;12;500;15;74.4;3;5
2451;8765;-42.966667;-73.133333;10;953;2019;7;27;E;619486;2000;3;2000;3;1;2019;7;27;600;2019;7;27;1620;6;500;15;133.3;3;5
2452;8765;-42.966667;-73.133333;10;953;2019;5;2;E;616268;1298;3;1298;3;1;2019;5;2;630;2019;5;2;1520;12;400;12;108.2;3;5
2453;8765;-42.966667;-73.133333;10;953;2019;6;20;E;616268;1300;3;1300;3;1;2019;6;20;600;2019;6;20;1413;15;500;15;86.7;3;5
2454;8765;-42.966667;-73.133333;10;953;2019;4;15;E;616268;1166;3;1166;3;1;2019;4;15;630;2019;4;15;1626;15;400;12;97.2;3;5
2455;8765;-42.966667;-73.133333;10;953;2019;4;22;E;621733;701;3;701;3;1;2019;4;22;630;2019;4;22;1840;10;600;6;116.8;1;5
2456;8765;-42.966667;-73.133333;10;953;2019;7;26;E;619486;1452;3;1452;3;1;2019;7;26;600;2019;7;26;1726;6;500;15;96.8;3;5
2457;8765;-42.966667;-73.133333;10;953;2019;4;11;E;616268;1040;3;1040;3;1;2019;4;11;700;2019;4;11;1538;8;400;12;86.7;3;5
2458;8765;-42.966667;-73.133333;10;953;2019;5;13;E;617248;700;3;700;3;1;2019;5;13;700;2019;5;13;1800;11;400;8;87.5;2;5
2459;8904;-44.081667;-73.841667;11;961;2019;6;11;E;622049;1849;3;1849;3;1;2019;6;10;700;2019;6;11;1742;8;1000;20;92.5;2;8
2460;8904;-44.081667;-73.841667;11;961;2019;6;13;E;620832;1121;3;1121;3;1;2019;6;13;800;2019;6;13;1725;10;600;12;93.4;2;8
2461;8904;-44.081667;-73.841667;10;958;2019;5;25;E;622044;1242;3;1242;3;1;2019;5;25;800;2019;5;25;1610;5;400;8;155.3;2;8
2462;8904;-44.081667;-73.841667;11;961;2019;5;14;E;622123;1248;3;1248;3;1;2019;5;14;800;2019;5;14;1647;6;600;12;104;2;8
2463;8904;-44.081667;-73.841667;11;961;2019;7;26;E;613337;524;3;524;3;1;2019;7;26;700;2019;7;26;1646;7;400;4;131;1;8
2464;8904;-44.081667;-73.841667;11;961;2019;7;24;E;621658;2010;3;2010;3;1;2019;7;23;800;2019;7;24;1806;10;1100;22;91.4;2;8
2465;8904;-44.081667;-73.841667;10;958;2019;4;5;E;617143;4620;3;4620;3;1;2019;4;1;900;2019;4;5;1700;4;1400;28;165;2;8
2466;8904;-44.081667;-73.841667;11;961;2019;8;8;E;620832;1421;3;1421;3;1;2019;8;8;600;2019;8;8;1611;8;700;14;101.5;2;8
2467;8904;-44.081667;-73.841667;10;958;2019;6;11;E;622128;1604;3;1604;3;1;2019;6;10;800;2019;6;11;1730;6;600;6;267.3;1;8
2468;8904;-44.081667;-73.841667;11;961;2019;4;11;E;621658;3284;3;3284;3;1;2019;4;11;800;2019;4;11;1650;12;600;12;273.7;2;8
2469;8904;-44.081667;-73.841667;10;958;2019;5;28;E;622044;2227;3;2227;3;1;2019;5;27;800;2019;5;28;1643;5;800;16;139.2;2;8
2470;8904;-44.081667;-73.841667;10;958;2019;6;11;E;622047;2592;3;2592;3;1;2019;6;10;700;2019;6;11;1800;7;800;16;162;2;8
2471;8904;-44.081667;-73.841667;11;961;2019;4;2;E;621658;1958;3;1958;3;1;2019;4;1;800;2019;4;2;1620;6;1000;20;97.9;2;8
2472;8904;-44.081667;-73.841667;11;961;2019;5;14;E;622119;1973;3;1973;3;1;2019;5;13;800;2019;5;14;1652;8;1000;20;98.7;2;8
2473;8904;-44.081667;-73.841667;11;961;2019;6;12;E;622312;1646;3;1646;3;1;2019;6;11;700;2019;6;12;1738;4;1000;10;164.6;1;8
2474;8904;-44.081667;-73.841667;10;958;2019;5;26;E;622128;3591;3;3591;3;1;2019;5;25;800;2019;5;26;1730;6;800;8;448.9;1;8
2475;8904;-44.081667;-73.841667;11;961;2019;8;8;E;620534;1944;3;1944;3;1;2019;8;7;800;2019;8;8;1743;10;1200;24;81;2;8
2476;8904;-44.081667;-73.841667;11;961;2019;5;28;E;621972;1496;3;1496;3;1;2019;5;27;800;2019;5;28;1930;25;500;5;299.2;1;8
2477;8904;-44.081667;-73.841667;11;961;2019;6;11;E;621658;2430;3;2430;3;1;2019;6;10;700;2019;6;11;1722;5;1000;20;121.5;2;8
2478;8904;-44.081667;-73.841667;11;961;2019;6;13;E;622044;2555;3;2555;3;1;2019;6;12;700;2019;6;13;1539;8;1000;20;127.8;2;8
2479;8904;-44.081667;-73.841667;10;958;2019;6;24;E;622128;2283;3;2283;3;1;2019;6;23;640;2019;6;24;1615;7;1000;20;114.2;2;8
2480;8958;-44.05;-74.266667;10;958;2019;5;25;E;618145;3980;3;3980;3;1;2019;5;24;830;2019;5;25;1754;10;1000;20;199;2;8
2481;8958;-44.05;-74.266667;10;958;2019;5;23;E;617143;5308;3;5308;3;1;2019;5;22;800;2019;5;23;1922;7;1000;20;265.4;2;8
2482;8958;-44.05;-74.266667;10;958;2019;5;26;E;613333;1944;3;1944;3;1;2019;5;25;800;2019;5;26;1723;6;800;16;121.5;2;8
2483;8958;-44.05;-74.266667;11;961;2019;5;22;E;616186;3144;3;3144;3;1;2019;5;21;600;2019;5;22;1702;6;1200;24;131;2;8
2484;8958;-44.05;-74.266667;10;958;2019;5;15;E;616186;925;3;925;3;1;2019;5;15;800;2019;5;15;1922;10;500;10;92.5;2;8
2485;8970;-43.876111;-73.729444;10;958;2019;4;12;E;619630;938;3;938;3;1;2019;4;12;800;2019;4;12;1625;5;600;12;78.2;2;7
2486;8970;-43.876111;-73.729444;10;958;2019;5;9;E;616827;555;3;555;3;1;2019;5;9;800;2019;5;9;1708;5;600;6;92.5;1;7
2487;8970;-43.876111;-73.729444;10;958;2019;4;11;E;619630;1157;3;1157;3;1;2019;4;11;800;2019;4;11;1700;4;600;12;96.4;2;7
2488;8970;-43.876111;-73.729444;10;958;2019;5;25;E;621972;529;3;529;3;1;2019;5;25;830;2019;5;25;1330;25;400;4;132.3;1;7
2489;8970;-43.876111;-73.729444;11;961;2019;4;26;E;619630;507;3;507;3;1;2019;4;26;1000;2019;4;26;1435;3;300;6;84.5;2;7
2490;8970;-43.876111;-73.729444;11;961;2019;4;30;E;619605;875;3;875;3;1;2019;4;30;900;2019;4;30;1444;8;500;10;87.5;2;7
2491;9022;-41.781388;-73.875;10;942;2019;3;24;E;609542;300;1;73;3;2;2019;3;24;800;2019;3;24;1215;35;55;1;79.6;1;2
2492;9022;-41.781388;-73.875;10;942;2019;5;23;E;609475;700;1;148;3;2;2019;5;23;730;2019;5;23;1139;36;50;2;88.8;2;2
2493;9022;-41.781388;-73.875;10;942;2019;2;25;E;614997;373;3;373;3;1;2019;2;25;1000;2019;2;25;1442;38;50;1;447.6;1;2
2494;9022;-41.781388;-73.875;10;942;2019;2;25;E;609542;350;3;350;3;1;2019;2;25;1000;2019;2;25;1450;40;45;1;466.7;1;2
2495;9022;-41.781388;-73.875;10;942;2019;6;10;E;609542;430;3;430;3;1;2019;6;10;1100;2019;6;10;1452;35;50;1;516;1;2
2496;9022;-41.781388;-73.875;10;942;2019;5;10;E;610928;300;3;300;3;1;2019;5;10;830;2019;5;10;1200;30;100;1;300;1;2
2497;9022;-41.781388;-73.875;10;942;2019;3;25;E;614997;412;3;412;3;1;2019;3;25;900;2019;3;25;1326;28;110;1;353.1;1;2
2498;9022;-41.781388;-73.875;10;942;2019;5;23;E;609542;366;3;366;3;1;2019;5;23;730;2019;5;23;1127;32;100;1;366;1;2
2499;9022;-41.781388;-73.875;10;942;2019;5;23;E;609434;528;3;528;3;1;2019;5;23;730;2019;5;23;1150;31;50;1;633.6;1;2
2500;9022;-41.781388;-73.875;10;942;2019;5;9;E;609542;383;3;383;3;1;2019;5;9;800;2019;5;9;1130;30;100;1;383;1;2
2501;9022;-41.781388;-73.875;10;942;2019;5;25;E;609542;370;3;370;3;1;2019;5;25;900;2019;5;25;1305;35;50;1;444;1;2
2502;9022;-41.781388;-73.875;10;942;2019;6;10;E;614997;453;3;453;3;1;2019;6;10;1100;2019;6;10;1512;33;100;1;453;1;2
2503;9022;-41.781388;-73.875;10;942;2019;5;10;E;614997;399;3;399;3;1;2019;5;10;800;2019;5;10;1207;33;115;1;319.2;1;2
2504;9022;-41.781388;-73.875;10;942;2019;3;25;E;609542;308;3;308;3;1;2019;3;25;900;2019;3;25;1311;29;100;1;308;1;2
2505;9022;-41.781388;-73.875;10;942;2019;3;26;E;614997;405;3;405;3;1;2019;3;26;1000;2019;3;26;1432;28;120;1;303.8;1;2
2506;9022;-41.781388;-73.875;10;942;2019;5;22;E;609434;463;3;463;3;1;2019;5;22;730;2019;5;22;1110;35;50;1;555.6;1;2
2507;9022;-41.781388;-73.875;10;942;2019;7;6;E;615005;473;3;473;3;1;2019;7;6;700;2019;7;6;1145;32;100;1;473;1;2
2508;9022;-41.781388;-73.875;10;942;2019;2;21;E;609542;250;3;250;3;1;2019;2;21;700;2019;2;21;1100;30;45;1;333.3;1;2
2509;9022;-41.781388;-73.875;10;942;2019;7;6;E;609434;544;3;544;3;1;2019;7;6;700;2019;7;6;1130;35;45;1;725.3;1;2
2510;9022;-41.781388;-73.875;10;942;2019;7;6;E;614997;345;3;345;3;1;2019;7;6;700;2019;7;6;1141;32;100;1;345;1;2
2511;9022;-41.781388;-73.875;10;942;2019;6;11;E;609542;483;3;483;3;1;2019;6;11;1130;2019;6;11;1611;34;100;1;483;1;2
2512;9022;-41.781388;-73.875;10;942;2019;4;23;E;609542;418;3;418;3;1;2019;4;23;730;2019;4;23;1054;32;100;1;418;1;2
2513;9022;-41.781388;-73.875;10;942;2019;2;22;E;617614;200;1;48;3;2;2019;2;22;800;2019;2;22;1207;40;50;1;57.6;1;2
2514;9022;-41.781388;-73.875;10;942;2019;5;9;E;614997;420;3;420;3;1;2019;5;9;800;2019;5;9;1142;32;100;1;420;1;2
2515;9022;-41.781388;-73.875;10;942;2019;6;20;E;609542;345;3;345;3;1;2019;6;20;630;2019;6;20;1015;32;40;1;517.5;1;2
2516;9022;-41.781388;-73.875;10;942;2019;4;26;E;609542;420;3;420;3;1;2019;4;26;1030;2019;4;26;1415;35;110;1;360;1;2
2517;9022;-41.781388;-73.875;10;942;2019;5;23;E;610928;467;3;467;3;1;2019;5;23;730;2019;5;23;1125;33;100;1;467;1;2
2518;9022;-41.781388;-73.875;10;942;2019;2;22;E;614997;340;3;340;3;1;2019;2;22;800;2019;2;22;1205;38;45;1;453.3;1;2
2519;9022;-41.781388;-73.875;10;942;2019;7;6;E;609542;421;3;421;3;1;2019;7;6;700;2019;7;6;1131;38;50;1;505.2;1;2
2520;9022;-41.781388;-73.875;10;942;2019;5;22;E;610928;489;3;489;3;1;2019;5;22;715;2019;5;22;1100;35;100;1;489;1;2
2521;9022;-41.781388;-73.875;10;942;2019;2;21;E;614997;284;3;284;3;1;2019;2;21;700;2019;2;21;1113;38;50;1;340.8;1;2
2522;9022;-41.781388;-73.875;10;942;2019;5;9;E;610928;265;3;265;3;1;2019;5;9;800;2019;5;9;1140;30;100;1;265;1;2
2523;9022;-41.781388;-73.875;10;942;2019;2;22;E;617614;200;3;200;3;1;2019;2;22;800;2019;2;22;1207;40;50;1;240;1;2
2524;9022;-41.781388;-73.875;10;942;2019;5;22;E;609542;357;3;357;3;1;2019;5;22;730;2019;5;22;1050;34;100;1;357;1;2
2525;9022;-41.781388;-73.875;10;942;2019;5;22;E;609475;353;3;353;3;1;2019;5;22;715;2019;5;22;1103;32;100;2;176.5;2;2
2526;9022;-41.781388;-73.875;10;942;2019;5;22;E;614997;406;3;406;3;1;2019;5;22;730;2019;5;22;1055;35;100;1;406;1;2
2527;9022;-41.781388;-73.875;10;942;2019;3;24;E;609542;220;3;220;3;1;2019;3;24;800;2019;3;24;1215;35;35;1;377.1;1;2
2528;9022;-41.781388;-73.875;10;942;2019;5;23;E;609475;341;3;341;3;1;2019;5;23;730;2019;5;23;1139;36;50;2;204.6;2;2
2529;9022;-41.781388;-73.875;10;942;2019;2;21;E;617614;264;3;264;3;1;2019;2;21;700;2019;2;21;1110;40;50;1;316.8;1;2
2530;9022;-41.781388;-73.875;10;942;2019;6;11;E;614997;529;3;529;3;1;2019;6;11;1200;2019;6;11;1617;34;100;1;529;1;2
2531;9022;-41.781388;-73.875;10;942;2019;5;10;E;609542;338;3;338;3;1;2019;5;10;830;2019;5;10;1150;32;100;1;338;1;2
2532;9022;-41.781388;-73.875;10;942;2019;3;26;E;609542;285;3;285;3;1;2019;3;26;930;2019;3;26;1400;28;115;1;228;1;2
2533;9038;-41.676388;-73.827778;10;942;2019;9;7;E;618901;321;3;321;3;1;2019;9;7;900;2019;9;7;1500;8;300;6;53.5;2;2
2534;9038;-41.676388;-73.827778;10;942;2019;9;4;E;615046;281;3;281;3;1;2019;9;4;800;2019;9;4;1351;8;300;3;93.7;1;2
2535;9038;-41.676388;-73.827778;10;942;2019;9;6;E;614300;392;3;392;3;1;2019;9;6;800;2019;9;6;1430;6;330;7;56;2;2
2536;9038;-41.676388;-73.827778;10;942;2019;9;6;E;614005;525;3;525;3;1;2019;9;6;730;2019;9;6;1324;10;300;6;87.5;2;2
2537;9038;-41.676388;-73.827778;10;942;2019;9;11;E;614005;352;3;352;3;1;2019;9;11;900;2019;9;11;1718;16;500;10;35.2;2;2
2538;9038;-41.676388;-73.827778;10;942;2019;9;11;E;609472;315;3;315;3;1;2019;9;11;1100;2019;9;11;1700;10;300;6;52.5;2;2
2539;9038;-41.676388;-73.827778;10;942;2019;9;11;E;614381;481;3;481;3;1;2019;9;11;945;2019;9;11;1630;12;400;8;60.1;2;2
2540;9038;-41.676388;-73.827778;10;942;2019;9;6;E;618633;113;3;113;3;1;2019;9;6;700;2019;9;6;1210;10;230;3;45.2;1;2
2541;9038;-41.676388;-73.827778;10;942;2019;9;4;E;616822;303;3;303;3;1;2019;9;4;730;2019;9;4;1335;5;330;4;86.6;1;2
2542;9038;-41.676388;-73.827778;10;942;2019;9;7;E;614005;271;3;271;3;1;2019;9;7;750;2019;9;7;1312;8;300;6;45.2;2;2
2543;9038;-41.676388;-73.827778;10;942;2019;9;11;E;617403;160;3;160;3;1;2019;9;11;1230;2019;9;11;1712;7;200;2;80;1;2
2544;9038;-41.676388;-73.827778;10;942;2019;9;4;E;614381;660;3;660;3;1;2019;9;4;600;2019;9;4;1250;10;400;8;82.5;2;2
2545;9038;-41.676388;-73.827778;10;942;2019;9;11;E;620847;200;3;200;3;1;2019;9;11;1030;2019;9;11;1646;8;300;6;33.3;2;2
2546;9038;-41.676388;-73.827778;10;942;2019;9;4;E;614399;674;3;674;3;1;2019;9;4;600;2019;9;4;1132;8;300;6;112.3;2;2
2547;9038;-41.676388;-73.827778;10;942;2019;9;6;E;616822;195;3;195;3;1;2019;9;6;730;2019;9;6;1322;8;300;3;65;1;2
2548;9038;-41.676388;-73.827778;10;942;2019;9;6;E;615046;268;3;268;3;1;2019;9;6;800;2019;9;6;1404;5;300;6;44.7;2;2
2549;9038;-41.676388;-73.827778;10;942;2019;9;7;E;609376;326;3;326;3;1;2019;9;7;1100;2019;9;7;1543;15;130;3;108.7;2;2
2550;9038;-41.676388;-73.827778;10;942;2019;9;4;E;618633;302;3;302;3;1;2019;9;4;800;2019;9;4;1140;10;200;4;75.5;2;2
2551;9038;-41.676388;-73.827778;10;942;2019;9;6;E;615070;345;3;345;3;1;2019;9;6;800;2019;9;6;1340;6;300;6;57.5;2;2
2552;9038;-41.676388;-73.827778;10;942;2019;9;4;E;620847;359;3;359;3;1;2019;9;4;730;2019;9;4;1150;8;200;4;89.8;2;2
2553;9038;-41.676388;-73.827778;10;942;2019;9;6;E;609376;274;3;274;3;1;2019;9;6;800;2019;9;6;1325;10;230;3;109.6;1;2
2554;9038;-41.676388;-73.827778;10;942;2019;9;7;E;620847;143;3;143;3;1;2019;9;7;1000;2019;9;7;1455;10;200;2;71.5;1;2
2555;9038;-41.676388;-73.827778;10;942;2019;9;6;E;620847;304;3;304;3;1;2019;9;6;700;2019;9;6;1255;10;230;5;60.8;2;2
2556;9038;-41.676388;-73.827778;10;942;2019;9;7;E;614381;546;3;546;3;1;2019;9;7;700;2019;9;7;1330;10;400;8;68.3;2;2
2557;9038;-41.676388;-73.827778;10;942;2019;9;4;E;614005;358;3;358;3;1;2019;9;4;730;2019;9;4;1218;12;230;5;71.6;2;2
2558;9038;-41.676388;-73.827778;10;942;2019;9;4;E;617614;335;3;335;3;1;2019;9;4;730;2019;9;4;1310;6;300;6;55.8;2;2
